timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649928460637,143,Step4/node_modules/bootstrap/dist/js/bootstrap.min.js-121,200,OK,Update the Contact Info 4-1,text,true,,15358,419,1,6,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,141,0,0
1649928460250,536,Login/login-80,200,OK,Login Scenario 2-2,text,true,,687,498,1,6,https://api.demoblaze.com/login,536,0,0
1649928460650,310,InvalidLogin/Invalidlogin-114,200,OK,Invalid Login 3-3,text,true,,647,505,3,5,https://api.demoblaze.com/login,299,0,0
1649928460650,311,InvalidLogin/Invalidlogin-114,200,OK,Invalid Login 3-2,text,true,,473,505,3,5,https://api.demoblaze.com/login,311,0,0
1649928460651,341,InvalidLogin/Invalidlogin-114,200,OK,Invalid Login 3-1,text,true,,634,505,1,3,https://api.demoblaze.com/login,341,0,0
1649928460780,409,Step4/css/latofonts.css-124,200,OK,Update the Contact Info 4-1,text,true,,1322,403,1,2,https://www.demoblaze.com/css/latofonts.css,377,0,0
1649928460780,488,Step5/node_modules/bootstrap/dist/css/bootstrap.min.css-322,200,OK,Contanct Information 5-1,text,true,,28171,455,1,2,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,289,0,0
1649928461268,68,Step5/success.txt-329,200,OK,Contanct Information 5-1,text,true,,220,303,1,2,http://detectportal.firefox.com/success.txt?ipv4,68,0,0
1649928461337,62,Step5/success.txt-330,200,OK,Contanct Information 5-1,text,true,,220,303,1,2,http://detectportal.firefox.com/success.txt?ipv6,62,0,0
1649928461190,461,Step4/js/prod.js-126,200,OK,Update the Contact Info 4-1,text,true,,7671,382,1,2,https://www.demoblaze.com/js/prod.js,300,0,0
1649928461400,316,Step5/node_modules/jquery/dist/jquery.min.js-325,200,OK,Contanct Information 5-1,text,true,,36573,430,1,2,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,96,0,0
1649928461652,278,Step4/css/latostyle.css-125,200,OK,Update the Contact Info 4-1,text,true,,1070,403,1,2,https://www.demoblaze.com/css/latostyle.css,272,0,0
1649928461930,489,Step4/node_modules/video.js/dist/video-js.min.css-123,200,OK,Update the Contact Info 4-1,text,true,,12603,429,1,2,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,477,0,0
1649928461717,754,Step5/node_modules/video.js/dist/video.min.js-326,200,OK,Contanct Information 5-1,text,true,,160246,431,1,2,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,279,0,0
1649928462419,150,Step4/canonical.html-127,200,OK,Update the Contact Info 4-1,text,true,,302,301,1,2,http://detectportal.firefox.com/canonical.html,150,0,105
1649928462570,64,Step4/success.txt-131,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,2,http://detectportal.firefox.com/success.txt?ipv4,64,0,0
1649928462471,184,Step5/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-323,200,OK,Contanct Information 5-1,text,true,,72849,456,1,2,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,113,0,0
1649928462635,59,Step4/success.txt-132,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,2,http://detectportal.firefox.com/success.txt?ipv6,59,0,0
1649928462656,96,Step5/js/index.js-327,200,OK,Contanct Information 5-1,text,true,,2800,403,1,2,https://www.demoblaze.com/js/index.js,91,0,0
1649928462694,139,Step4/imgs/front.jpg-128,200,OK,Update the Contact Info 4-1,bin,true,,24949,407,1,2,https://www.demoblaze.com/imgs/front.jpg,103,0,0
1649928462753,112,Step5/node_modules/video.js/dist/video-js.min.css-328,200,OK,Contanct Information 5-1,text,true,,12364,449,1,2,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,96,0,0
1649928462833,95,Step4/config.json-130,200,OK,Update the Contact Info 4-1,text,true,,450,456,1,2,https://www.demoblaze.com/config.json,90,0,0
1649928462929,73,Step4/bm.png-129,200,OK,Update the Contact Info 4-1,bin,true,,4263,399,1,2,https://www.demoblaze.com/bm.png,67,0,0
1649928462866,279,Step5/css/latofonts.css-331,200,OK,Contanct Information 5-1,text,true,,1180,423,1,2,https://www.demoblaze.com/css/latofonts.css,279,0,0
1649928463146,293,Step5/css/latostyle.css-332,200,OK,Contanct Information 5-1,text,true,,971,423,1,2,https://www.demoblaze.com/css/latostyle.css,293,0,0
1649928463004,530,Step4/check-133,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,2,https://api.demoblaze.com/check,530,0,234
1649928463440,106,Step5/node_modules/bootstrap/dist/js/bootstrap.min.js-333,200,OK,Contanct Information 5-1,text,true,,15448,439,1,2,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,82,0,0
1649928463535,272,Step4/view-134,200,OK,Update the Contact Info 4-1,text,true,,449,476,1,2,https://api.demoblaze.com/view,272,0,0
1649928463547,278,Step5/node_modules/tether/dist/js/tether.min.js-334,200,OK,Contanct Information 5-1,text,true,,9383,433,1,2,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,272,0,0
1649928463826,305,Step5/bm.png-336,200,OK,Contanct Information 5-1,bin,true,,4267,419,1,2,https://www.demoblaze.com/bm.png,298,0,0
1649928463808,328,Step4/view-135,200,OK,Update the Contact Info 4-1,text,true,,734,452,1,2,https://api.demoblaze.com/view,328,0,0
1649928464132,101,Step5/imgs/front.jpg-339,200,OK,Contanct Information 5-1,bin,true,,24949,427,1,2,https://www.demoblaze.com/imgs/front.jpg,71,0,0
1649928464137,356,Step4/check-136,200,OK,Update the Contact Info 4-1,text,true,,666,471,1,1,https://api.demoblaze.com/check,351,0,0
1649928464494,564,Step4/imgs/galaxy_s6.jpg-137,200,OK,Update the Contact Info 4-1,bin,true,,107733,411,1,1,https://www.demoblaze.com/imgs/galaxy_s6.jpg,274,0,0
1649928465059,509,Step4/addtocart-138,200,OK,Update the Contact Info 4-1,text,true,,449,481,1,1,https://api.demoblaze.com/addtocart,509,0,0
1649928465569,410,Step4/addtocart-139,200,OK,Update the Contact Info 4-1,text,true,,307,544,1,1,https://api.demoblaze.com/addtocart,410,0,0
1649928465979,305,Step4/addtocart-140,200,OK,Update the Contact Info 4-1,text,true,,449,481,1,1,https://api.demoblaze.com/addtocart,305,0,0
1649928466285,409,Step4/addtocart-141,200,OK,Update the Contact Info 4-1,text,true,,307,544,1,1,https://api.demoblaze.com/addtocart,409,0,0
1649928466695,511,Step4/config.json-142,200,OK,Update the Contact Info 4-1,text,true,,423,450,1,1,https://www.demoblaze.com/config.json,510,0,0
1649928467207,614,Step4/entries-143,200,OK,Update the Contact Info 4-1,text,true,,1685,392,1,1,https://api.demoblaze.com/entries,614,0,0
1649928467821,409,Step4/check-144,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/check,409,0,0
1649928468231,409,Step4/check-145,200,OK,Update the Contact Info 4-1,text,true,,579,471,1,1,https://api.demoblaze.com/check,409,0,0
1649928468642,409,Step4/prod.html-146,200,OK,Update the Contact Info 4-1,text,true,,5554,517,1,1,https://www.demoblaze.com/prod.html?idp_=2,406,0,0
1649928469051,220,Step4/node_modules/bootstrap/dist/css/bootstrap.min.css-147,200,OK,Update the Contact Info 4-1,text,true,,28462,435,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,202,0,0
1649928469272,401,Step4/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-152,200,OK,Update the Contact Info 4-1,text,true,,72614,436,1,1,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,392,0,0
1649928469674,618,Step4/node_modules/jquery/dist/jquery.min.js-148,200,OK,Update the Contact Info 4-1,text,true,,35951,410,1,1,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,616,0,0
1649928470293,397,Step4/node_modules/video.js/dist/video-js.min.css-150,200,OK,Update the Contact Info 4-1,text,true,,12484,429,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,396,0,0
1649928470691,305,Step4/css/latofonts.css-151,200,OK,Update the Contact Info 4-1,text,true,,1201,403,1,1,https://www.demoblaze.com/css/latofonts.css,305,0,0
1649928470997,310,Step4/node_modules/bootstrap/dist/js/bootstrap.min.js-154,200,OK,Update the Contact Info 4-1,text,true,,15458,419,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,304,0,0
1649928471308,621,Step4/node_modules/tether/dist/js/tether.min.js-153,200,OK,Update the Contact Info 4-1,text,true,,9143,413,1,1,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,620,0,0
1649928471929,397,Step4/js/prod.js-155,200,OK,Update the Contact Info 4-1,text,true,,2779,382,1,1,https://www.demoblaze.com/js/prod.js,397,0,0
1649928472328,100,Step4/canonical.html-149,200,OK,Update the Contact Info 4-1,text,true,,302,301,1,1,http://detectportal.firefox.com/canonical.html,100,0,0
1649928472429,926,Step4/node_modules/video.js/dist/video.min.js-156,200,OK,Update the Contact Info 4-1,text,true,,160288,411,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,411,0,0
1649928473355,97,Step4/bm.png-157,200,OK,Update the Contact Info 4-1,bin,true,,4267,399,1,1,https://www.demoblaze.com/bm.png,97,0,0
1649928473453,101,Step4/success.txt-158,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,1,http://detectportal.firefox.com/success.txt?ipv4,101,0,0
1649928473555,102,Step4/success.txt-159,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,1,http://detectportal.firefox.com/success.txt?ipv6,102,0,0
1649928473658,411,Step4/config.json-160,200,OK,Update the Contact Info 4-1,text,true,,581,456,1,1,https://www.demoblaze.com/config.json,410,0,0
1649928474069,409,Step4/check-161,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/check,409,0,0
1649928474479,306,Step4/view-162,200,OK,Update the Contact Info 4-1,text,true,,449,476,1,1,https://api.demoblaze.com/view,306,0,0
1649928474785,316,Step4/check-163,200,OK,Update the Contact Info 4-1,text,true,,725,471,1,1,https://api.demoblaze.com/check,310,0,0
1649928475102,399,Step4/view-164,200,OK,Update the Contact Info 4-1,text,true,,790,452,1,1,https://api.demoblaze.com/view,399,0,0
1649928475502,520,Step4/imgs/Lumia_1520.jpg-165,200,OK,Update the Contact Info 4-1,bin,true,,145514,412,1,1,https://www.demoblaze.com/imgs/Lumia_1520.jpg,305,0,0
1649928476022,402,Step4/addtocart-166,200,OK,Update the Contact Info 4-1,text,true,,449,481,1,1,https://api.demoblaze.com/addtocart,402,0,0
1649928476425,509,Step4/addtocart-167,200,OK,Update the Contact Info 4-1,text,true,,307,544,1,1,https://api.demoblaze.com/addtocart,509,0,0
1649928476934,205,Step4/config.json-168,200,OK,Update the Contact Info 4-1,text,true,,518,450,1,1,https://www.demoblaze.com/config.json,204,0,0
1649928477140,717,Step4/check-169,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/check,717,0,0
1649928477858,408,Step4/entries-170,200,OK,Update the Contact Info 4-1,text,true,,1555,392,1,1,https://api.demoblaze.com/entries,408,0,0
1649928478267,409,Step4/check-171,200,OK,Update the Contact Info 4-1,text,true,,664,471,1,1,https://api.demoblaze.com/check,409,0,0
1649928478676,722,Step4/bycat-172,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/bycat,722,0,0
1649928479398,409,Step4/bycat-173,200,OK,Update the Contact Info 4-1,text,true,,1626,461,1,1,https://api.demoblaze.com/bycat,407,0,0
1649928479807,618,Step4/imgs/macbook_air.jpg-174,200,OK,Update the Contact Info 4-1,bin,true,,74329,407,1,1,https://www.demoblaze.com/imgs/macbook_air.jpg,612,0,0
1649928480429,914,Step4/imgs/dell.jpg-175,200,OK,Update the Contact Info 4-1,bin,true,,60821,400,1,1,https://www.demoblaze.com/imgs/dell.jpg,499,0,0
1649928481344,405,Step4/prod.html-176,200,OK,Update the Contact Info 4-1,text,true,,5629,517,1,1,https://www.demoblaze.com/prod.html?idp_=8,404,0,0
1649928481749,322,Step4/node_modules/bootstrap/dist/css/bootstrap.min.css-177,200,OK,Update the Contact Info 4-1,text,true,,28406,435,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,99,0,0
1649928482073,394,Step4/node_modules/jquery/dist/jquery.min.js-181,200,OK,Update the Contact Info 4-1,text,true,,36022,410,1,1,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,392,0,0
1649928482468,1027,Step4/node_modules/video.js/dist/video.min.js-182,200,OK,Update the Contact Info 4-1,text,true,,160593,411,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,202,0,0
1649928483495,199,Step4/css/latofonts.css-178,200,OK,Update the Contact Info 4-1,text,true,,1394,403,1,1,https://www.demoblaze.com/css/latofonts.css,198,0,0
1649928483694,307,Step4/css/latostyle.css-180,200,OK,Update the Contact Info 4-1,text,true,,977,403,1,1,https://www.demoblaze.com/css/latostyle.css,307,0,0
1649928484002,409,Step4/node_modules/video.js/dist/video-js.min.css-179,200,OK,Update the Contact Info 4-1,text,true,,12166,429,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,408,0,0
1649928484412,409,Step4/node_modules/tether/dist/js/tether.min.js-183,200,OK,Update the Contact Info 4-1,text,true,,9153,413,1,1,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,408,0,0
1649928484822,614,Step4/node_modules/bootstrap/dist/js/bootstrap.min.js-184,200,OK,Update the Contact Info 4-1,text,true,,15461,419,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,613,0,0
1649928485437,613,Step4/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-185,200,OK,Update the Contact Info 4-1,text,true,,73328,436,1,1,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,405,0,0
1649928486050,613,Step4/bm.png-187,200,OK,Update the Contact Info 4-1,bin,true,,4263,399,1,1,https://www.demoblaze.com/bm.png,613,0,0
1649928486664,716,Step4/js/prod.js-186,200,OK,Update the Contact Info 4-1,text,true,,2788,382,1,1,https://www.demoblaze.com/js/prod.js,715,0,0
1649928487380,409,Step4/config.json-188,200,OK,Update the Contact Info 4-1,text,true,,547,456,1,1,https://www.demoblaze.com/config.json,409,0,0
1649928487789,511,Step4/check-189,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/check,511,0,0
1649928488301,307,Step4/view-190,200,OK,Update the Contact Info 4-1,text,true,,449,476,1,1,https://api.demoblaze.com/view,307,0,0
1649928488609,450,Step4/check-191,200,OK,Update the Contact Info 4-1,text,true,,683,471,1,1,https://api.demoblaze.com/check,450,0,0
1649928489060,366,Step4/view-192,200,OK,Update the Contact Info 4-1,text,true,,885,452,1,1,https://api.demoblaze.com/view,366,0,0
1649928489427,725,Step4/imgs/sony_vaio_5.jpg-193,200,OK,Update the Contact Info 4-1,bin,true,,90775,413,1,1,https://www.demoblaze.com/imgs/sony_vaio_5.jpg,513,0,0
1649928490153,303,Step4/addtocart-194,200,OK,Update the Contact Info 4-1,text,true,,449,481,1,1,https://api.demoblaze.com/addtocart,303,0,0
1649928490457,511,Step4/addtocart-195,200,OK,Update the Contact Info 4-1,text,true,,307,544,1,1,https://api.demoblaze.com/addtocart,511,0,0
1649928490969,508,Step4/config.json-196,200,OK,Update the Contact Info 4-1,text,true,,420,450,1,1,https://www.demoblaze.com/config.json,508,0,0
1649928491478,612,Step4/check-198,200,OK,Update the Contact Info 4-1,text,true,,453,477,1,1,https://api.demoblaze.com/check,612,0,0
1649928492091,305,Step4/entries-197,200,OK,Update the Contact Info 4-1,text,true,,1465,392,1,1,https://api.demoblaze.com/entries,305,0,0
1649928492397,302,Step4/check-199,200,OK,Update the Contact Info 4-1,text,true,,522,471,1,1,https://api.demoblaze.com/check,302,0,0
1649928492700,354,Step4/bycat-200,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/bycat,354,0,0
1649928493054,368,Step4/bycat-201,200,OK,Update the Contact Info 4-1,text,true,,828,460,1,1,https://api.demoblaze.com/bycat,368,0,0
1649928493423,820,Step4/imgs/apple_cinema.jpg-202,200,OK,Update the Contact Info 4-1,bin,true,,58542,408,1,1,https://www.demoblaze.com/imgs/apple_cinema.jpg,614,0,0
1649928494244,927,Step4/imgs/asusm.jpg-203,200,OK,Update the Contact Info 4-1,bin,true,,76230,401,1,1,https://www.demoblaze.com/imgs/asusm.jpg,406,0,0
1649928495172,503,Step4/prod.html-204,200,OK,Update the Contact Info 4-1,text,true,,5553,518,1,1,https://www.demoblaze.com/prod.html?idp_=10,502,0,0
1649928495676,61,Step4/canonical.html-210,200,OK,Update the Contact Info 4-1,text,true,,302,301,1,1,http://detectportal.firefox.com/canonical.html,61,0,0
1649928495738,346,Step4/css/latostyle.css-208,200,OK,Update the Contact Info 4-1,text,true,,944,404,1,1,https://www.demoblaze.com/css/latostyle.css,346,0,0
1649928496085,716,Step4/node_modules/bootstrap/dist/css/bootstrap.min.css-205,200,OK,Update the Contact Info 4-1,text,true,,28515,436,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,509,0,0
1649928496802,308,Step4/node_modules/video.js/dist/video-js.min.css-209,200,OK,Update the Contact Info 4-1,text,true,,12396,430,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,307,0,0
1649928497111,202,Step4/success.txt-212,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,1,http://detectportal.firefox.com/success.txt?ipv6,202,0,0
1649928497316,202,Step4/success.txt-213,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,1,http://detectportal.firefox.com/success.txt?ipv4,201,0,0
1649928497519,795,Step4/node_modules/jquery/dist/jquery.min.js-206,200,OK,Update the Contact Info 4-1,text,true,,35962,411,1,1,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,719,0,0
1649928498315,125,Step4/css/latofonts.css-207,200,OK,Update the Contact Info 4-1,text,true,,1217,404,1,1,https://www.demoblaze.com/css/latofonts.css,125,0,0
1649928498440,512,Step4/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-211,200,OK,Update the Contact Info 4-1,text,true,,72789,437,1,1,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,408,0,0
1649928498952,204,Step4/canonical.html-215,200,OK,Update the Contact Info 4-1,text,true,,302,301,1,1,http://detectportal.firefox.com/canonical.html,204,0,0
1649928499157,100,Step4/success.txt-220,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,1,http://detectportal.firefox.com/success.txt?ipv4,100,0,0
1649928499258,206,Step4/success.txt-221,200,OK,Update the Contact Info 4-1,text,true,,220,303,1,1,http://detectportal.firefox.com/success.txt?ipv6,205,0,0
1649928499464,1028,Step4/node_modules/video.js/dist/video.min.js-217,200,OK,Update the Contact Info 4-1,text,true,,160619,412,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,409,0,0
1649928500493,302,Step4/js/prod.js-216,200,OK,Update the Contact Info 4-1,text,true,,2732,383,1,1,https://www.demoblaze.com/js/prod.js,302,0,0
1649928500796,618,Step4/node_modules/bootstrap/dist/js/bootstrap.min.js-214,200,OK,Update the Contact Info 4-1,text,true,,46951,420,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,615,0,0
1649928501414,199,Step4/node_modules/tether/dist/js/tether.min.js-219,200,OK,Update the Contact Info 4-1,text,true,,9358,414,1,1,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,198,0,0
1649928501613,306,Step4/bm.png-218,200,OK,Update the Contact Info 4-1,bin,true,,4263,400,1,1,https://www.demoblaze.com/bm.png,306,0,0
1649928501920,206,Step4/config.json-222,200,OK,Update the Contact Info 4-1,text,true,,498,457,1,1,https://www.demoblaze.com/config.json,206,0,0
1649928502126,308,Step4/view-224,200,OK,Update the Contact Info 4-1,text,true,,449,476,1,1,https://api.demoblaze.com/view,308,0,0
1649928502433,614,Step4/check-223,200,OK,Update the Contact Info 4-1,text,true,,449,477,1,1,https://api.demoblaze.com/check,614,0,0
1649928503047,614,Step4/check-225,200,OK,Update the Contact Info 4-1,text,true,,501,471,1,1,https://api.demoblaze.com/check,612,0,0
1649928503661,614,Step4/view-226,200,OK,Update the Contact Info 4-1,text,true,,895,453,1,1,https://api.demoblaze.com/view,614,0,0
1649928504276,625,Step4/imgs/apple_cinema.jpg-227,200,OK,Update the Contact Info 4-1,bin,true,,58638,415,1,1,https://www.demoblaze.com/imgs/apple_cinema.jpg,409,0,0
1649928504902,705,Step4/addtocart-228,200,OK,Update the Contact Info 4-1,text,true,,449,481,1,1,https://api.demoblaze.com/addtocart,705,0,0
1649928505608,612,Step4/addtocart-229,200,OK,Update the Contact Info 4-1,text,true,,307,545,1,1,https://api.demoblaze.com/addtocart,612,0,0
1649928506221,204,Step4/cart.html-230,200,OK,Update the Contact Info 4-1,text,true,,6034,517,1,1,https://www.demoblaze.com/cart.html,203,0,0
1649928506425,410,Step4/node_modules/video.js/dist/video-js.min.css-232,200,OK,Update the Contact Info 4-1,text,true,,12491,422,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,409,0,0
1649928506835,623,Step4/node_modules/bootstrap/dist/css/bootstrap.min.css-231,200,OK,Update the Contact Info 4-1,text,true,,28415,428,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,617,0,0
1649928507460,1398,Step4/node_modules/video.js/dist/video.min.js-236,200,OK,Update the Contact Info 4-1,text,true,,160082,404,1,1,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,707,0,0
1649928508859,332,Step4/css/latostyle.css-235,200,OK,Update the Contact Info 4-1,text,true,,970,396,1,1,https://www.demoblaze.com/css/latostyle.css,332,0,0
1649928509192,411,Step4/node_modules/jquery/dist/jquery.min.js-233,200,OK,Update the Contact Info 4-1,text,true,,35992,403,1,1,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,409,0,0
1649928509604,406,Step4/css/latofonts.css-234,200,OK,Update the Contact Info 4-1,text,true,,1344,396,1,1,https://www.demoblaze.com/css/latofonts.css,406,0,0
1649928510013,515,Step4/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-237,200,OK,Update the Contact Info 4-1,text,true,,73354,429,1,1,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,304,0,0
1649928510528,200,Step4/node_modules/tether/dist/js/tether.min.js-238,200,OK,Update the Contact Info 4-1,text,true,,25287,406,1,1,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,199,0,0
1649928510729,304,Step4/node_modules/bootstrap-sweetalert/dist/sweetalert.css-239,200,OK,Update the Contact Info 4-1,text,true,,3403,432,1,1,https://www.demoblaze.com/node_modules/bootstrap-sweetalert/dist/sweetalert.css,304,0,0
1649928511034,411,Step4/node_modules/bootstrap/dist/js/bootstrap.min.js-240,200,OK,Update the Contact Info 4-1,text,true,,15209,412,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,410,0,0
1649928511445,512,Step4/js/cart.js-242,200,OK,Update the Contact Info 4-1,text,true,,2829,375,1,1,https://www.demoblaze.com/js/cart.js,511,0,0
