timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649941683911,317,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-2,text,true,,1438,461,10,15,https://api.demoblaze.com/bycat,313,0,0
1649941683911,368,Step4/check-171,200,OK,Purchase and to delete from cart 4-7,text,true,,540,471,10,15,https://api.demoblaze.com/check,368,0,0
1649941684044,306,Step4/check-171,200,OK,Purchase and to delete from cart 4-5,text,true,,686,471,10,13,https://api.demoblaze.com/check,306,0,0
1649941684063,341,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-4,text,true,,1473,461,10,13,https://api.demoblaze.com/bycat,338,0,0
1649941684078,352,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-3,text,true,,1403,461,10,13,https://api.demoblaze.com/bycat,350,0,0
1649941684092,347,Step4/view-164,200,OK,Purchase and to delete from cart 4-9,text,true,,772,452,10,13,https://api.demoblaze.com/view,347,0,0
1649941684109,345,Step4/check-171,200,OK,Purchase and to delete from cart 4-6,text,true,,622,471,10,13,https://api.demoblaze.com/check,345,0,0
1649941684144,332,Step4/check-171,200,OK,Purchase and to delete from cart 4-8,text,true,,575,471,10,13,https://api.demoblaze.com/check,330,0,0
1649941684138,357,Step4/check-191,200,OK,Purchase and to delete from cart 4-1,text,true,,599,471,10,13,https://api.demoblaze.com/check,354,0,0
1649941684191,337,Step4/addtocart-167,200,OK,Purchase and to delete from cart 4-10,text,true,,307,544,10,14,https://api.demoblaze.com/addtocart,337,0,0
1649941684229,342,Step4/check-191,200,OK,Purchase and to delete from cart 4-2,text,true,,596,471,10,13,https://api.demoblaze.com/check,342,0,0
1649941684279,338,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-7,text,true,,1611,461,10,13,https://api.demoblaze.com/bycat,334,0,0
1649941684351,297,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-5,text,true,,1474,461,10,13,https://api.demoblaze.com/bycat,293,0,0
1649941684404,266,Step4/check-191,200,OK,Purchase and to delete from cart 4-4,text,true,,735,471,10,13,https://api.demoblaze.com/check,265,0,0
1649941684430,263,Step4/check-191,200,OK,Purchase and to delete from cart 4-3,text,true,,731,471,10,13,https://api.demoblaze.com/check,263,0,0
1649941684439,291,Step4/addtocart-167,200,OK,Purchase and to delete from cart 4-9,text,true,,307,544,10,13,https://api.demoblaze.com/addtocart,291,0,0
1649941684454,318,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-6,text,true,,1412,461,10,13,https://api.demoblaze.com/bycat,314,0,0
1649941684477,374,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-8,text,true,,1395,461,10,14,https://api.demoblaze.com/bycat,371,0,0
1649941684495,377,Step4/view-192,200,OK,Purchase and to delete from cart 4-1,text,true,,846,452,10,14,https://api.demoblaze.com/view,373,0,0
1649941684528,395,Step4/check-171,200,OK,Purchase and to delete from cart 4-10,text,true,,729,471,10,14,https://api.demoblaze.com/check,393,0,0
1649941684572,368,Step4/view-192,200,OK,Purchase and to delete from cart 4-2,text,true,,701,452,10,14,https://api.demoblaze.com/view,368,0,0
1649941684618,360,Step4/check-191,200,OK,Purchase and to delete from cart 4-7,text,true,,628,471,10,13,https://api.demoblaze.com/check,358,0,0
