timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649941879417,252,Step5/node_modules/tether/dist/js/tether.min.js-334,200,OK,Contanct Information 5-1,text,true,,9498,433,2,20,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,250,0,0
1649941879435,376,Step5/node_modules/tether/dist/js/tether.min.js-319,200,OK,Contanct Information 5-2,text,true,,9535,433,2,21,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,369,0,122
1649941879811,69,Step5/imgs/front.jpg-320,200,OK,Contanct Information 5-2,bin,true,,24949,427,2,21,https://www.demoblaze.com/imgs/front.jpg,48,0,0
1649941879669,252,Step5/bm.png-336,200,OK,Contanct Information 5-1,bin,true,,4263,419,2,21,https://www.demoblaze.com/bm.png,251,0,0
1649941879881,63,Step5/index.html-321,200,OK,Contanct Information 5-2,text,true,,19902,536,2,22,https://www.demoblaze.com/index.html,50,0,0
1649941879944,41,Step5/canonical.html-324,200,OK,Contanct Information 5-2,text,true,,302,301,2,22,http://detectportal.firefox.com/canonical.html,41,0,19
1649941879921,256,Step5/imgs/front.jpg-339,200,OK,Contanct Information 5-1,bin,true,,24949,427,2,23,https://www.demoblaze.com/imgs/front.jpg,251,0,0
1649941879986,264,Step5/node_modules/bootstrap/dist/css/bootstrap.min.css-322,200,OK,Contanct Information 5-2,text,true,,28357,455,1,23,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,246,0,0
1649941880250,14,Step5/success.txt-329,200,OK,Contanct Information 5-2,text,true,,220,303,1,23,http://detectportal.firefox.com/success.txt?ipv4,14,0,0
1649941880265,12,Step5/success.txt-330,200,OK,Contanct Information 5-2,text,true,,220,303,1,23,http://detectportal.firefox.com/success.txt?ipv6,12,0,0
1649941880278,267,Step5/node_modules/jquery/dist/jquery.min.js-325,200,OK,Contanct Information 5-2,text,true,,35722,430,1,23,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,249,0,0
1649941880546,369,Step5/node_modules/video.js/dist/video.min.js-326,200,OK,Contanct Information 5-2,text,true,,481570,431,1,25,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,247,0,0
1649941880916,263,Step5/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-323,200,OK,Contanct Information 5-2,text,true,,73104,456,1,26,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,251,0,0
1649941881180,246,Step5/js/index.js-327,200,OK,Contanct Information 5-2,text,true,,3012,403,1,28,https://www.demoblaze.com/js/index.js,245,0,0
1649941881426,53,Step5/node_modules/video.js/dist/video-js.min.css-328,200,OK,Contanct Information 5-2,text,true,,12541,449,1,28,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,49,0,0
1649941881479,249,Step5/css/latofonts.css-331,200,OK,Contanct Information 5-2,text,true,,1404,423,1,29,https://www.demoblaze.com/css/latofonts.css,249,0,0
1649941881728,246,Step5/css/latostyle.css-332,200,OK,Contanct Information 5-2,text,true,,1012,423,1,29,https://www.demoblaze.com/css/latostyle.css,246,0,0
1649941881974,246,Step5/node_modules/bootstrap/dist/js/bootstrap.min.js-333,200,OK,Contanct Information 5-2,text,true,,15551,439,1,28,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,245,0,0
1649941882221,253,Step5/node_modules/tether/dist/js/tether.min.js-334,200,OK,Contanct Information 5-2,text,true,,9158,433,1,28,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,252,0,0
1649941882474,247,Step5/bm.png-336,200,OK,Contanct Information 5-2,bin,true,,4263,419,1,26,https://www.demoblaze.com/bm.png,247,0,0
1649941882722,53,Step5/imgs/front.jpg-339,200,OK,Contanct Information 5-2,bin,true,,24949,427,1,26,https://www.demoblaze.com/imgs/front.jpg,49,0,0
